Employee ID,First Name,Last Name,Gender,State,City,Education Level,Birth Date,Hire Date,Term Date,Department,Job Title,Salary,Performance Rating
EMP0962,Aman,Singh,Male,Rajasthan,Udaipur,Graduate,7/13/2002,7/12/2024,,IT,Software Engineer,277633,Good
EMP0963,Aditi,Malhotra,Female,Rajasthan,Jaipur,Post Graduate,3/4/1986,5/5/2019,,Marketing,Marketing Executive,700592,Needs Improvement
EMP0964,Aarav,Mehta,Male,Rajasthan,Jaipur,10+2,2/22/2001,10/20/2017,,IT,Software Engineer,382871,Needs Improvement
EMP0965,Aman,Patel,Male,Uttar Pradesh,Lucknow,Graduate,8/30/1999,9/27/2017,,Finance,Financial Analyst,981666,Excellent
EMP0966,Pooja,Malhotra,Female,West Bengal,Kolkata,10+2,7/26/1989,7/15/2016,5/18/2023,HR,HR Manager,1027947,Good
EMP0967,Aditi,Patel,Female,Rajasthan,Udaipur,Diploma,7/21/1993,3/29/2020,,HR,HR Executive,544335,Average
EMP0968,Anjali,Sharma,Female,Madhya Pradesh,Bhopal,Graduate,1/11/1991,5/24/2022,,Marketing,Marketing Executive,380344,Average
EMP0969,Siddharth,Gupta,Male,West Bengal,Kolkata,10+2,11/13/1994,2/6/2015,4/30/2021,IT,Data Analyst,753534,Good
EMP0970,Rahul,Jain,Male,West Bengal,Kolkata,10+2,5/31/1997,1/17/2023,,IT,QA Engineer,521638,Average
EMP0971,Isha,Mehta,Female,Gujarat,Ahmedabad,10+2,5/15/1996,12/23/2019,3/30/2022,Operations,Operations Executive,498490,Good
EMP0972,Isha,Singh,Female,Gujarat,Surat,Graduate,7/23/1995,4/19/2018,,IT,Software Engineer,636192,Excellent
EMP0973,Nisha,Sharma,Female,Delhi,New Delhi,Graduate,6/16/1996,1/10/2023,,Operations,Operations Manager,475306,Needs Improvement
EMP0974,Nisha,Sharma,Female,Karnataka,Mysuru,10+2,9/26/1986,7/8/2017,11/8/2024,Operations,Operations Manager,815148,Excellent
EMP0975,Nisha,Agarwal,Female,Tamil Nadu,Coimbatore,Diploma,12/3/2002,8/11/2023,,HR,HR Manager,580108,Excellent
EMP0976,Pooja,Mehta,Female,Madhya Pradesh,Indore,Diploma,6/1/2002,7/28/2019,,Marketing,Marketing Executive,884960,Average
EMP0977,Neha,Agarwal,Female,Karnataka,Bengaluru,Graduate,2/22/1991,6/16/2020,,HR,HR Executive,552491,Average
EMP0978,Aarav,Mehta,Male,Karnataka,Mysuru,Diploma,2/8/2000,3/12/2017,3/2/2021,Sales,Sales Executive,758042,Good
EMP0979,Karan,Sharma,Male,Rajasthan,Jaipur,Post Graduate,7/5/1997,11/8/2021,,Marketing,Marketing Executive,290698,Needs Improvement
EMP0980,Siddharth,Patel,Male,Tamil Nadu,Coimbatore,10+2,12/3/1991,1/8/2020,,HR,HR Executive,812050,Good
EMP0981,Siddharth,Patel,Male,Tamil Nadu,Chennai,Graduate,9/19/1999,6/18/2021,12/31/2025,Sales,Sales Manager,700399,Excellent
EMP0982,Aman,Kumar,Male,Telangana,Hyderabad,Post Graduate,5/19/1991,11/18/2022,,Operations,Operations Executive,650984,Excellent
EMP0983,Riya,Malhotra,Female,Karnataka,Bengaluru,Graduate,4/10/1999,4/9/2021,,Finance,Accountant,451998,Average
EMP0984,Vivaan,Gupta,Male,Telangana,Hyderabad,Post Graduate,11/30/1999,4/16/2020,,Finance,Accountant,502468,Needs Improvement
EMP0985,Neha,Agarwal,Female,Karnataka,Mysuru,Diploma,11/13/2001,3/31/2015,3/2/2021,Operations,Operations Manager,872408,Needs Improvement
EMP0986,Riya,Mehta,Female,Delhi,New Delhi,Diploma,2/21/1992,7/23/2023,12/31/2025,Sales,Sales Manager,1191643,Average
EMP0987,Pooja,Malhotra,Female,Rajasthan,Jaipur,Graduate,12/15/1995,7/6/2022,,IT,Software Engineer,1178606,Good
EMP0988,Vivaan,Patel,Male,Uttar Pradesh,Noida,10+2,12/25/1995,2/29/2020,,IT,QA Engineer,969729,Average
EMP0989,Aman,Kumar,Male,Telangana,Hyderabad,Post Graduate,8/14/1998,7/12/2024,12/31/2025,IT,Data Analyst,478909,Good
EMP0990,Neha,Mehta,Female,Rajasthan,Udaipur,Graduate,4/13/2002,1/27/2019,,IT,QA Engineer,1177735,Average
EMP0991,Aman,Kumar,Male,West Bengal,Kolkata,Graduate,7/13/2003,1/15/2020,,HR,HR Manager,552417,Excellent
EMP0992,Anjali,Jain,Female,West Bengal,Kolkata,10+2,4/29/1987,8/20/2016,,Operations,Operations Executive,1007065,Good
EMP0993,Siddharth,Singh,Male,Uttar Pradesh,Lucknow,Graduate,8/30/2002,1/19/2020,12/10/2023,Operations,Operations Manager,873303,Excellent
EMP0994,Nisha,Sharma,Female,Uttar Pradesh,Lucknow,Post Graduate,9/13/1995,12/8/2021,,Finance,Accountant,865656,Average
EMP0995,Vivaan,Patel,Male,Madhya Pradesh,Indore,Diploma,9/29/1990,12/10/2023,12/31/2025,Marketing,Marketing Executive,489431,Needs Improvement
EMP0996,Vivaan,Gupta,Male,Telangana,Hyderabad,10+2,5/6/1992,10/5/2024,,HR,HR Executive,461499,Average
EMP0997,Neha,Mehta,Female,Delhi,New Delhi,10+2,7/10/1987,5/2/2020,,Sales,Sales Manager,390934,Excellent
EMP0998,Anjali,Jain,Female,Tamil Nadu,Chennai,Diploma,5/28/2002,3/10/2015,,Marketing,SEO Specialist,801105,Good
EMP0999,Pooja,Malhotra,Female,Karnataka,Mysuru,Graduate,1/15/1990,11/11/2020,1/7/2023,IT,QA Engineer,882622,Average
EMP1000,Nisha,Sharma,Female,West Bengal,Kolkata,Post Graduate,4/4/1998,11/22/2019,,HR,HR Executive,837159,Needs Improvement
